2019-06-24 12:56:22.647626: I tensorflow/core/platform/cpu_feature_guard.cc:140] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX512F
2019-06-24 12:56:24.796130: E tensorflow/stream_executor/cuda/cuda_driver.cc:406] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-06-24 12:56:24.796238: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:158] retrieving CUDA diagnostic information for host: SR760-GPU-7
2019-06-24 12:56:24.796264: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:165] hostname: SR760-GPU-7
2019-06-24 12:56:24.796375: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:189] libcuda reported version is: 410.48.0
2019-06-24 12:56:24.796479: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:193] kernel reported version is: 410.48.0
2019-06-24 12:56:24.796499: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:300] kernel version seems to match DSO: 410.48.0
fo of lammps module:
  use deepmd-kit at:  /sharedext4/local/deepmd-kit-0.12.4
  source:             v0.12.4-1-ge3cd911-dirty
  source branch:      master
  source commit:      e3cd911
  source commit at:   2019-02-07 10:22:13 +0800
  build float prec:   double
  build with tf inc:  /sharedext4/local/tensorflow/r1.8.gpu.cc/include
  build with tf lib:  /sharedext4/local/tensorflow/r1.8.gpu.cc/lib/libtensorflow_cc.so;/sharedext4/local/tensorflow/r1.8.gpu.cc/lib/libtensorflow_framework.so
  >>> Info of model(s):
  using   4 model(s): ../graph.002.pb ../graph.003.pb ../graph.000.pb ../graph.001.pb 
  rcut in model:      5
  ntypes in model:    2
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6
  ghost atom cutoff = 6
  binsize = 3, bins = 4 4 4
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair deepmd, perpetual
      attributes: , newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.002
Per MPI rank memory allocation (min/avg/max) = 3.949 | 3.949 | 3.949 Mbytes
     820    61.748264   -23.995587  0.031926358    -23.96366     290.8061    1741.2356    11.836417    12.316518    11.943987 -0.076669052   0.33738826   0.31415472 
     830    50.848703   -23.986005  0.026290843   -23.959714    111.15337    1778.3117    11.919839    12.403323    12.028167 -0.077209406   0.33976613   0.31636884 
     840    36.453135   -23.972588   0.01884775    -23.95374   -64.374652    1817.2458    12.006202     12.49319    12.115315 -0.077768814   0.34222785   0.31866104 
     850    60.762232   -23.977951   0.03141654   -23.946535   -229.67284    1858.1433    12.095602    12.586216    12.205528 -0.078347892   0.34477613   0.32103384 
     860    57.820967   -23.967245  0.029895786   -23.937349   -351.66557    1901.1134     12.18813    12.682497    12.298897 -0.078947235   0.34741358   0.32348967 
     870    75.827634    -23.97003  0.039205964   -23.930824   -386.70499    1946.2727    12.283882    12.782133    12.395519 -0.079567456   0.35014291   0.32603106 
     880     51.61459   -23.950882  0.026686837   -23.924196   -334.04974    1993.7666    12.382999    12.885271    12.495537 -0.080209477   0.35296818   0.32866176 
     890    97.979631   -23.972917  0.050659445   -23.922258   -194.35341    2043.7653    12.485657    12.992093    12.599128 -0.080874434   0.35589438   0.33138645 
     900     98.13318   -23.962003  0.050738836   -23.911264     50.94247    2096.4902    12.592115    13.102868    12.706553 -0.081564001   0.35892887   0.33421198 
     910     108.7649   -23.953104  0.056235868   -23.896868    220.31464    2152.5464    12.703359    13.218625    12.818809 -0.082284574    0.3620998   0.33716456 
     920    94.645948    -23.93894  0.048935796   -23.890005    269.33974    2212.3702     12.81997    13.339965    12.936479 -0.083039906   0.36542371   0.34025957 
     930    103.98615   -23.949023   0.05376506   -23.895258    187.08978    2276.3387    12.942357    13.467316    13.059978 -0.083832652   0.36891225   0.34350788 
     940    157.34794   -23.974316   0.08135527   -23.892961     16.30309    2344.7163     13.07067    13.600834    13.189457 -0.084663785   0.37256971   0.34691348 
     950    124.79736   -23.942977  0.064525301   -23.878451   -72.677205     2417.519    13.204573    13.740169    13.324578 -0.085531131   0.37638654   0.35046747 
     960    140.08468   -23.943728  0.072429463   -23.871299   -126.67078    2495.1139    13.344364    13.885629    13.465638 -0.086436606   0.38037115   0.35417769 
     970    76.307765   -23.910554  0.039454211   -23.871099   -120.36816    2577.7156    13.490025    14.037198    13.612623 -0.087380109   0.38452311   0.35804373 
     980      129.692   -23.949828  0.067056025   -23.882772    -67.21627    2665.7796     13.64193    14.195265    13.765909 -0.088364059   0.38885307   0.36207551 
     990    136.78205   -23.962738  0.070721873   -23.892016    37.617655    2759.7438    13.800368     14.36013    13.925787 -0.089390322   0.39336922   0.36628067 
    1000    158.79334   -23.971292    0.0821026    -23.88919    152.69048    2860.3135    13.966008    14.532488    14.092932 -0.090463237   0.39809066   0.37067698 
Loop time of 12.0284 on 1 procs for 1000 steps with 5 atoms

Performance: 14.366 ns/day, 1.671 hours/ns, 83.137 timesteps/s
338.7% CPU use with 1 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 11.812     | 11.812     | 11.812     |   0.0 | 98.20
Neigh   | 0.00052714 | 0.00052714 | 0.00052714 |   0.0 |  0.00
Comm    | 0.0037634  | 0.0037634  | 0.0037634  |   0.0 |  0.03
Output  | 0.19765    | 0.19765    | 0.19765    |   0.0 |  1.64
Modify  | 0.011355   | 0.011355   | 0.011355   |   0.0 |  0.09
Other   |            | 0.003554   |            |       |  0.03

Nlocal:    5 ave 5 max 5 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:    2 ave 2 max 2 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:    0 ave 0 max 0 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 0
Ave neighs/atom = 0
Neighbor list builds = 45
Dangerous builds = 0
Total wall time: 0:00:15
