2019-06-24 13:55:30.495112: I tensorflow/core/platform/cpu_feature_guard.cc:140] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX512F
2019-06-24 13:55:32.189580: E tensorflow/stream_executor/cuda/cuda_driver.cc:406] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-06-24 13:55:32.189680: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:158] retrieving CUDA diagnostic information for host: SR760-GPU-7
2019-06-24 13:55:32.189707: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:165] hostname: SR760-GPU-7
2019-06-24 13:55:32.189818: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:189] libcuda reported version is: 410.48.0
2019-06-24 13:55:32.189940: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:193] kernel reported version is: 410.48.0
2019-06-24 13:55:32.189962: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:300] kernel version seems to match DSO: 410.48.0
fo of lammps module:
  use deepmd-kit at:  /sharedext4/local/deepmd-kit-0.12.4
  source:             v0.12.4-1-ge3cd911-dirty
  source branch:      master
  source commit:      e3cd911
  source commit at:   2019-02-07 10:22:13 +0800
  build float prec:   double
  build with tf inc:  /sharedext4/local/tensorflow/r1.8.gpu.cc/include
  build with tf lib:  /sharedext4/local/tensorflow/r1.8.gpu.cc/lib/libtensorflow_cc.so;/sharedext4/local/tensorflow/r1.8.gpu.cc/lib/libtensorflow_framework.so
  >>> Info of model(s):
  using   4 model(s): ../graph.002.pb ../graph.003.pb ../graph.000.pb ../graph.001.pb 
  rcut in model:      5
  ntypes in model:    2
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6
  ghost atom cutoff = 6
  binsize = 3, bins = 4 4 4
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair deepmd, perpetual
      attributes: , newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.002
Per MPI rank memory allocation (min/avg/max) = 3.949 | 3.949 | 3.949 Mbytes
     460    43.371508   -24.004704   0.02242483    -23.98228     25.41377    3737.4158    15.543561    15.266218    15.750322   0.39936356  -0.11771049  -0.16537194 
     470    37.291335   -23.999713  0.019281134   -23.980432    84.852591    4039.5205    15.951566    15.666942    16.163755    0.4098465  -0.12080029  -0.16971281 
     480    52.585613   -24.005187  0.027188896   -23.977998    123.58483    4369.5394    16.374647    16.082474    16.592463   0.42071679  -0.12400425  -0.17421407 
     490     46.97414   -23.998214  0.024287536   -23.973926    130.30311    4727.4521    16.810054    16.510112    17.033662   0.43190378  -0.12730156  -0.17884648 
     500    68.395343   -24.005406  0.035363168   -23.970043    111.62909    5112.1987    17.254245    16.946378    17.483762   0.44331647   -0.1306654  -0.18357235 
     510    65.338868   -23.998746  0.033782846   -23.964963     72.84227    5521.8753    17.703355    17.387475    17.938846   0.45485554  -0.13406649  -0.18835055 
     520     86.67342   -24.004948  0.044813676   -23.960134    22.570474    5953.5045    18.153106    17.829201     18.39458   0.46641108  -0.13747242  -0.19313556 
     530    75.938274   -23.993119  0.039263169   -23.953856   -27.785435    6403.1204    18.599043    18.267181    18.846449   0.47786862  -0.14084948     -0.19788 
     540    89.086509   -23.994239   0.04606134   -23.948177   -67.678764    6865.7307    19.036582    18.696913    19.289808   0.48911038  -0.14416294  -0.20253509 
     550    76.480697   -23.981638  0.039543624   -23.942094   -89.040763    7335.8046    19.461485    19.114234    19.720362   0.50002749   -0.1473807  -0.20705574 
     560    89.855621   -23.984824  0.046459002   -23.938365   -85.824512    7807.3668    19.869865    19.515327    20.134175   0.51052007  -0.15047334   -0.2114006 
     570    88.741949   -23.980571  0.045883189   -23.934687   -64.646451    8274.5867    20.258572    19.897098    20.528052   0.52050718  -0.15341699  -0.21553615 
     580    103.30499   -23.985898  0.053412874   -23.932485   -31.222993    8731.8676    20.625086    20.257073    20.899442    0.5299241  -0.15619258  -0.21943559 
     590    117.54571    -23.99217    0.0607759   -23.931394    12.867608    9174.3557    20.967754    20.593627    21.246668   0.53872833  -0.15878759  -0.22308132 
     600    119.43207   -23.990386  0.061751229   -23.928634    51.156397     9598.467    21.285998    20.906192    21.569145   0.54690503  -0.16119763   -0.2264672 
     610     127.6141   -23.993221  0.065981666   -23.927239    70.964351    10001.348    21.579741    21.194694    21.866796   0.55445224  -0.16342213  -0.22959241 
     620    119.07949   -23.988563  0.061568928   -23.926994    77.324811    10380.467    21.849039    21.459187    22.139676   0.56137136  -0.16546151  -0.23245755 
     630    129.76116    -23.99503  0.067091787   -23.927938    68.122946    10734.584    22.094718    21.700482    22.388623   0.56768362  -0.16732202  -0.23507138 
     640    120.64042   -23.992417  0.062375993   -23.930041    39.825801     11063.32    22.317997    21.919777    22.614872   0.57342037   -0.1690129   -0.2374469 
     650    125.62473   -23.998031  0.064953084   -23.933078     3.832791    11366.026    22.519717    22.117898    22.819275   0.57860321  -0.17054052  -0.23959306 
     660    101.23156   -23.987921  0.052340826    -23.93558   -28.014028    11642.415    22.700796    22.295746    23.002763    0.5832557  -0.17191181   -0.2415196 
     670    97.104876   -23.990247  0.050207161    -23.94004   -51.069408    11893.029    22.862526     22.45459    23.166644   0.58741106  -0.17313659  -0.24324029 
     680    71.817964   -23.982335  0.037132802   -23.945203   -62.098764    12118.639    23.006188    22.595689    23.312218    0.5911022  -0.17422453  -0.24476875 
     690    69.345718   -23.988673   0.03585455   -23.952818   -60.615448    12320.163    23.133013    22.720251    23.440729   0.59436073  -0.17518497  -0.24611807 
     700    54.507853   -23.989516  0.028182772   -23.961333   -45.038586    12498.658    23.244195     22.82945    23.553391   0.59721736  -0.17602695  -0.24730097 
     710    54.985858   -23.997665   0.02842992   -23.969235   -21.920021    12655.992    23.341322    22.924843     23.65181   0.59971286  -0.17676248  -0.24833433 
     720    43.637528   -23.997729  0.022562373   -23.975167    1.0653043     12793.92    23.425809    23.007823     23.73742    0.6018836   -0.1774023   -0.2492332 
     730      44.0048    -24.00208  0.022752267   -23.979328    20.483953     12913.97    23.498852    23.079562    23.811435    0.6037603  -0.17795545  -0.25001033 
     740    36.282737    -24.00005  0.018759647    -23.98129    36.672691    13017.413    23.561428    23.141022    23.874843   0.60536808  -0.17842933  -0.25067609 
     750     36.18815   -24.001119  0.018710742   -23.982408    44.066039    13105.942     23.61472    23.193363    23.928844   0.60673732  -0.17883291  -0.25124308 
     760    35.607894   -24.001509  0.018410726   -23.983098    40.430599    13180.732    23.659554    23.237397    23.974275   0.60788926  -0.17917244  -0.25172008 
     770    39.794954   -24.003291  0.020575606   -23.982715    29.492277    13242.444    23.696422    23.273607    24.011633   0.60883649  -0.17945163  -0.25211232 
     780     44.53536   -24.003924  0.023026588   -23.980898    14.534205    13291.581    23.725694    23.302357    24.041295    0.6095886  -0.17967331  -0.25242376 
     790    48.212759   -24.002009  0.024927953   -23.977081   -5.8298587    13329.064    23.747976    23.324242    24.063873    0.6101611  -0.17984205  -0.25266082 
     800    56.086878   -23.998483  0.028999192   -23.969484   -27.804829    13355.423     23.76362    23.339606    24.079725   0.61056304  -0.17996052  -0.25282726 
     810    60.668931   -23.990547  0.031368299   -23.959179   -44.423436    13371.016    23.772865    23.348686    24.089093   0.61080057  -0.18003053  -0.25292562 
     820    77.960579   -23.988162  0.040308783   -23.947853   -51.399799    13376.406    23.776059    23.351823    24.092329   0.61088262  -0.18005472   -0.2529596 
     830    82.899303   -23.981926  0.042862304   -23.939063    -47.04513    13372.764      23.7739    23.349703    24.090142   0.61082717  -0.18003837  -0.25293664 
     840     108.0184   -23.990162  0.055849896   -23.934312   -30.305927    13361.083    23.766976    23.342903    24.083126   0.61064927  -0.17998594  -0.25286297 
     850    110.53269   -23.988539  0.057149888   -23.931389   -3.4361798    13342.486    23.755944    23.332068    24.071947   0.61036582  -0.17990239   -0.2527456 
     860    131.39154   -23.997751  0.067934759   -23.929816    27.952751    13318.059    23.741438     23.31782    24.057248   0.60999312  -0.17979254  -0.25259126 
     870    112.96104    -23.98634  0.058405444   -23.927935    52.026946    13289.403    23.724398    23.301084    24.039981    0.6095553   -0.1796635  -0.25240997 
     880    129.96604   -23.995221  0.067197718   -23.928024    62.738096     13257.06    23.705137    23.282166    24.020464   0.60906041  -0.17951763  -0.25220504 
     890    111.45675    -23.98633  0.057627663   -23.928702     65.44143    13220.724    23.683459    23.260875    23.998498   0.60850344  -0.17935347  -0.25197441 
     900    133.40967   -24.000878  0.068978212   -23.931899    53.656642    13180.815    23.659604    23.237446    23.974325   0.60789054  -0.17917282  -0.25172061 
     910    108.25393   -23.990323  0.055971673   -23.934351    25.096373    13137.399    23.633598    23.211904    23.947973   0.60722236  -0.17897587  -0.25144392 
     920    119.20339   -23.999218  0.061632991   -23.937585   -6.5010937    13089.073    23.604584    23.183407    23.918573   0.60647688  -0.17875615  -0.25113523 
     930    90.699353   -23.986074  0.046895246   -23.939179   -31.439024    13034.468    23.571713    23.151124    23.885266   0.60563234  -0.17850722  -0.25078552 
     940    94.882604   -23.990464  0.049058157   -23.941406   -52.235793    12973.272    23.534767    23.114836    23.847827   0.60468306  -0.17822743  -0.25039243 
     950    72.622094   -23.981357   0.03754857   -23.943808   -62.599465    12904.835     23.49331    23.074119    23.805819    0.6036179  -0.17791348  -0.24995136 
     960    79.689556   -23.988833  0.041202734    -23.94763   -57.598092    12828.402    23.446835    23.028474    23.758726   0.60242383  -0.17756153  -0.24945691 
     970    72.206642    -23.98886  0.037333764   -23.951526   -39.266384    12743.739    23.395141    22.977702    23.706345   0.60109565  -0.17717005  -0.24890692 
     980    81.826907   -23.997603  0.042307832   -23.955295   -14.508091    12651.252    23.338408    22.921981    23.648856   0.59963797  -0.17674041  -0.24830332 
     990    74.582643   -23.996199  0.038562253   -23.957637    11.969547    12551.336    23.276805    22.861477    23.586434    0.5980552   -0.1762739  -0.24764791 
    1000    73.610607   -23.997473  0.038059671   -23.959413    37.388811    12444.031    23.210282    22.796141    23.519026   0.59634601  -0.17577012  -0.24694015 
    1010    69.898461   -23.995993  0.036140341   -23.959852    56.275405    12329.627    23.138935    22.726067     23.44673   0.59451288  -0.17522982  -0.24618107 
    1020    66.916223   -23.994257  0.034598403   -23.959659    60.517248    12208.713    23.063047    22.651533    23.369832   0.59256307  -0.17465512  -0.24537368 
    1030     74.41749   -23.998507  0.038476862    -23.96003     49.88487     12081.45    22.982631    22.572552    23.288347   0.59049694  -0.17404614  -0.24451812 
    1040    72.831735   -23.995742  0.037656963   -23.958085    30.731633    11947.425    22.897329    22.488772     23.20191   0.58830526  -0.17340015  -0.24361057 
    1050    90.258111   -24.000652  0.046667106   -23.953985    3.3295225    11806.697    22.807072    22.400126    23.110453   0.58598626  -0.17271664   -0.2426503 
    1060    85.145606   -23.990037  0.044023733   -23.946013   -30.788406    11659.657    22.711996    22.306746    23.014112   0.58354347  -0.17199663  -0.24163876 
    1070    106.33709   -23.989316  0.054980591   -23.934336   -61.201537    11506.528     22.61213    22.208663    22.912918    0.5809776  -0.17124036  -0.24057627 
    1080    101.23807   -23.972688   0.05234419   -23.920344   -78.545235    11347.538      22.5075    22.105899    22.806896   0.57828932    -0.170448  -0.23946308 
    1090     140.4189   -23.980141  0.072602271   -23.907539   -82.077221    11183.663    22.398627    21.998969    22.696575   0.57549203  -0.16962351  -0.23830475 
    1100    143.40243   -23.971092  0.074144877   -23.896947   -65.183232    11016.282    22.286322    21.888668    22.582776   0.57260655  -0.16877303  -0.23710991 
    1110    191.17735   -23.991601  0.098846446   -23.892755   -28.956916    10846.841    22.171469    21.775864    22.466395   0.56965561  -0.16790326  -0.23588796 
    1120    182.16169   -23.986142  0.094184984   -23.891957    15.971652    10676.784     22.05499    21.661463    22.348367    0.5666629  -0.16702117  -0.23464871 
    1130    189.64475   -23.994662   0.09805403   -23.896608    60.962472    10506.884    21.937377    21.545949    22.229189   0.56364104  -0.16613049  -0.23339739 
    1140    152.83156    -23.98421  0.079020118    -23.90519    88.172858    10337.963    21.819177    21.429858    22.109417   0.56060411  -0.16523537  -0.23213984 
    1150    147.92288   -23.993962  0.076482132    -23.91748    92.294751    10169.167    21.699772    21.312584    21.988424   0.55753621  -0.16433112  -0.23086945 
    1160    114.88945   -23.989465  0.059402509   -23.930063    81.393557     9998.842    21.577939    21.192924    21.864969   0.55440592  -0.16340848  -0.22957323 
    1170    108.58575   -23.998379  0.056143241   -23.942236    52.978731    9825.8572    21.452778    21.069996    21.738144   0.55119014  -0.16246065  -0.22824162 
    1180    84.797068   -23.993596  0.043843525   -23.949752    12.887001    9648.9875    21.323278    20.942807    21.606921   0.54786288  -0.16147995  -0.22686383 
    1190    76.749852   -23.994095  0.039682788   -23.954413    -24.91666    9466.8936    21.188289    20.810227    21.470136   0.54439458  -0.16045769  -0.22542765 
    1200    64.055729   -23.989494  0.033119411   -23.956375    -53.07102     9278.683    21.046934    20.671394    21.326901   0.54076271  -0.15938721  -0.22392373 
    1210      60.7653    -23.98793  0.031418126   -23.956512   -71.769351    9084.2533    20.898886    20.525987    21.176884   0.53695889  -0.15826605  -0.22234861 
    1220    63.253112    -23.98937  0.032704426   -23.956665    -74.41214    8883.4694    20.743765    20.373635      21.0197   0.53297335  -0.15709133  -0.22069825 
    1230    67.352136    -23.99149  0.034823788   -23.956666   -59.687483    8676.5025    20.581402    20.214168    20.855177   0.52880172  -0.15586177  -0.21897082 
    1240    79.369156   -23.997371  0.041037075   -23.956333   -28.251389    8463.5841    20.411652    20.047447    20.683169   0.52444031  -0.15457626  -0.21716481 
    1250    83.251278   -23.998222  0.043044289   -23.955177    12.269491    8245.4762    20.234787    19.873738    20.503951   0.51989607  -0.15323687   -0.2152831 
    1260    94.237426   -24.001888  0.048724573   -23.953163    52.502843    8022.9443     20.05109    19.693318     20.31781   0.51517631  -0.15184574  -0.21332869 
    1270    86.736573   -23.994767  0.044846328    -23.94992    86.814293    7796.6622    19.860779    19.506404    20.124969   0.51028664  -0.15040454  -0.21130394 
    1280    96.894598   -23.996361  0.050098439   -23.946262     109.2681    7567.1961    19.663993    19.313129    19.925565   0.50523057  -0.14891428  -0.20921028 
    1290    89.875523   -23.988833  0.046469293   -23.942364     102.2882    7335.5575    19.461266    19.114019    19.720141   0.50002187  -0.14737904  -0.20705341 
    1300     109.3573   -23.996452   0.05654216    -23.93991    68.159576     7102.254    19.252721    18.909195    19.508822   0.49466368  -0.14579974  -0.20483465 
    1310    97.363075   -23.986064  0.050340661   -23.935724    20.922649    6867.4728    19.038192    18.698494    19.291439   0.48915174  -0.14417513  -0.20255222 
    1320    118.37698   -23.993301    0.0612057   -23.932095   -39.774155    6631.6778    18.817757    18.481992    19.068072   0.48348807  -0.14250579  -0.20020695 
    1330    97.227959   -23.977293    0.0502708   -23.927023   -102.61105    6395.3722    18.591538     18.25981    18.838844   0.47767579  -0.14079265  -0.19780015 
    1340    115.97995   -23.983148   0.05996634   -23.923181   -146.06029    6158.9653    18.359576    18.031986    18.603796   0.47171593    -0.139036  -0.19533224 
    1350    99.220538   -23.972075  0.051301044   -23.920774   -159.17989    5922.8658    18.121912    17.798563    18.362971    0.4656096  -0.13723619  -0.19280368 
    1360    130.47565   -23.989726  0.067461208   -23.922265   -141.16916    5687.7834    17.878911    17.559898    18.116737   0.45936613  -0.13539596  -0.19021833 
    1370    114.97605   -23.984068  0.059447284   -23.924621    -86.47196    5454.5118     17.63107     17.31648      17.8656   0.45299831  -0.13351908  -0.18758149 
    1380    140.36032   -24.002857  0.072571981   -23.930285   -10.378924    5223.9453    17.379059    17.068965    17.610236   0.44652334  -0.13161061  -0.18490028 
    1390    111.59179   -23.994658  0.057697482   -23.936961     73.23757    4996.8133    17.123443     16.81791     17.35122   0.43995575  -0.12967484  -0.18218071 
    1400     106.7257   -24.001528  0.055181518   -23.946346     143.6971    4773.7747     16.86478    16.563862    17.089117   0.43330989  -0.12771601  -0.17942873 
    1410    67.219283   -23.991164  0.034755097   -23.956409    172.43555    4555.4568    16.603667    16.307409     16.82453   0.42660106  -0.12573861  -0.17665069 
    1420    65.864578   -24.000224   0.03405466   -23.966169    164.31806    4341.9517    16.340113    16.048556     16.55747    0.4198295  -0.12374273  -0.17384666 
    1430    45.479285    -23.99648  0.023514636   -23.972965    128.21698    4133.4094    16.074206    15.787394    16.288026   0.41299751  -0.12172903  -0.17101761 
    1440    50.113141   -24.003712  0.025910527   -23.977801    63.184668    3930.1099    15.806229    15.524199    16.016485   0.40611234  -0.11969966  -0.16816654 
    1450    35.766199   -23.997739  0.018492576   -23.979246   -20.844771    3732.4205    15.536633    15.259413    15.743302   0.39918555  -0.11765802  -0.16529823 
    1460    38.776934   -23.999138  0.020049248   -23.979089   -99.528586     3540.636    15.265832    14.993444    15.468899   0.39222781  -0.11560726  -0.16241711 
    1470    31.954866   -23.993952  0.016521963    -23.97743   -163.37597    3355.1928    14.994519    14.726972    15.193977   0.38525692  -0.11355263  -0.15953054 
    1480      37.5203   -23.994258  0.019399518   -23.974859   -204.99023     3176.542    14.723518    14.460806    14.919371   0.37829403  -0.11150035  -0.15664729 
    1490    40.083914   -23.992141   0.02072501   -23.971416   -204.49266    3005.1039    14.453728    14.195831    14.645992   0.37136228  -0.10945725  -0.15377693 
    1500    53.904135   -23.995597  0.027870625   -23.967727   -148.99757    2841.2466      14.1861    13.932978    14.374805   0.36448607  -0.10743052  -0.15092957 
    1510      70.9594   -23.998887  0.036688889   -23.962198   -49.669646    2685.3692    13.921778    13.673372    14.106967    0.3576948  -0.10542882  -0.14811738 
    1520    81.724585   -23.997549  0.042254927   -23.955294    90.849303    2537.8039    13.661952    13.418182    13.843684   0.35101902  -0.10346117  -0.14535301 
    1530    100.80837   -23.999525  0.052122017   -23.947403    247.51987    2398.9076    13.408017    13.168778    13.586371   0.34449463  -0.10153814  -0.14265134 
    1540    100.54702   -23.991115  0.051986889   -23.939128    379.47983    2268.9185    13.161327     12.92649      13.3364   0.33815638 -0.099669969  -0.14002674 
    1550    125.61212   -23.998275  0.064946564   -23.933328    440.08376    2147.9423    12.923126    12.692539     13.09503   0.33203625 -0.097866089  -0.13749246 
    1560    118.05782    -23.99018  0.061040684    -23.92914    395.89335    2035.9191     12.69444    12.467934    12.863302   0.32616058 -0.096134263  -0.13505941 
    1570    141.57565   -24.000542  0.073200356   -23.927342    235.41962    1932.6118    12.475987    12.253378    12.641944   0.32054782 -0.094479931  -0.13273523 
    1580    118.73229   -23.986445   0.06138941   -23.925055    24.338319    1837.5288    12.267934    12.049038    12.431123   0.31520227 -0.092904356   -0.1305217 
    1590     136.2366   -23.994311  0.070439849   -23.923871   -221.96469    1750.1989    12.070424    11.855052    12.230985   0.31012761 -0.091408623  -0.12842034 
